	SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct	languagetool_detection
559	383	ich bin flexible und arbeite ich gerne in ein team ; ich spreche Fränzosisch Englisch und flissend Deutsch .	flissend	90.0	98.0		fließend		['TP']
560	384	und weil ich ein Ausbildung im interculturelle Kommunication absolviert habe , ist mir KundenKontaK kein Fremdwort das Eure Firma ein gut ruf .	interculturelle	31.0	46.0		interkulturelle		['TP', 'FP?', 'FP?']
561	384	und weil ich ein Ausbildung im interculturelle Kommunication absolviert habe , ist mir KundenKontaK kein Fremdwort das Eure Firma ein gut ruf .	Kommunication	47.0	60.0		Kommunikation		['TP']
562	384	und weil ich ein Ausbildung im interculturelle Kommunication absolviert habe , ist mir KundenKontaK kein Fremdwort das Eure Firma ein gut ruf .	KundenKontaK	87.0	99.0		Kundenkontakt		['TP']
563	384	und weil ich ein Ausbildung im interculturelle Kommunication absolviert habe , ist mir KundenKontaK kein Fremdwort das Eure Firma ein gut ruf .	ruf	138.0	141.0		Ruf		['FN']
564	385	hat macht mein interess noch grosser .	interess	15.0	23.0		Interesse		['TP', 'FP?']
565	385	hat macht mein interess noch grosser .	grosser	29.0	36.0		größer		['TP']
566	386	Es werd mich sehr freuen Wenn ich die möglichkeit bekommen für ein baldige gespräch .	Wenn	25.0	29.0		wenn		['FP?', 'FP?', 'FN']
567	386	Es werd mich sehr freuen Wenn ich die möglichkeit bekommen für ein baldige gespräch .	möglichkeit	38.0	49.0		Möglichkeit		['TP']
568	386	Es werd mich sehr freuen Wenn ich die möglichkeit bekommen für ein baldige gespräch .	gespräch	75.0	83.0		Gespräch		['TP']
569	387	Wie ich bin unter Diesem nummer Ereichbar 0123456789 Freundlich Grüss Michael Meier	Diesem	18.0	24.0		dieser		['FP?', 'FP?', 'FP?', 'FN']
570	387	Wie ich bin unter Diesem nummer Ereichbar 0123456789 Freundlich Grüss Michael Meier	nummer	25.0	31.0		Nummer		['TP']
571	387	Wie ich bin unter Diesem nummer Ereichbar 0123456789 Freundlich Grüss Michael Meier	Ereichbar	32.0	41.0		erreichbar		['TP']
572	388	Auflage Ausweis Kopie Certificat	Certificat	22.0	32.0		Zertifikat		['TP']
573	389	Julia Winkelmann Meier Müller Winkelsweg 12 CH 1234 Stadt X Computer-Spezialist Stadt Y , 20 .							['FP']
574	390	"März 2010 Odenwaldstrasse 5 53119 Bonn Bewerbung aus Vertriebspraktikant Sehr geehrt Damen und Herren In Ihre Anzeiger in der Zeitschrift """""""" Perfekt Deutsch """""""" , habe ich gelesen , dass Sie ein Vertriebspraktikant suchen ."							['FP']
575	391	Aus diesem Grund möchte ich mich vorstellen .							[]
576	392	Ich bin 34 Jahre alte , verheiratet , und ein 5 jähriges Sohn .							[]
577	393	Ich habe eine Universität studiumabschluss als Portugiesisch und Spanisch-Lehrerin , spreche und schreibe Spanisch wie meine Zweitsprache .	Portugiesisch	47.0	60.0		Portugiesisch- und Spanischlehrerin		['FP?', 'FN']
578	393	Ich habe eine Universität studiumabschluss als Portugiesisch und Spanisch-Lehrerin , spreche und schreibe Spanisch wie meine Zweitsprache .	und	61.0	64.0		Portugiesisch- und Spanischlehrerin		['FN']
579	393	Ich habe eine Universität studiumabschluss als Portugiesisch und Spanisch-Lehrerin , spreche und schreibe Spanisch wie meine Zweitsprache .	Spanisch-Lehrerin	65.0	82.0		Portugiesisch- und Spanischlehrerin		['FN']
580	394	Dazu habe ich eine EDV-Zertifikate .							[]
581	395	Ich bin sehr flexibel , motiviert und arbeite gern in team .	team	54.0	58.0		Team		['TP']
582	396	Als Informatik Lehrerin hatte ich 5 Jahre bei der Anstalte Hindelbanke gearbeitet .	Informatik	4.0	14.0		Informatiklehrerin		['FP?', 'FP?', 'FN']
583	396	Als Informatik Lehrerin hatte ich 5 Jahre bei der Anstalte Hindelbanke gearbeitet .	Lehrerin	15.0	23.0		Informatiklehrerin		['FN']
584	397	Zur Zeit arbeite ich als Vermittlerin bei der Tageselternverein in Stadt X. Ich werde sehr froh , wen ich mich personliche vorstellen kann .	personliche	111.0	122.0		persönlich		['TP']
585	398	Mit freundlichen Grüssen Julia Winkelmann Meier Müller Beilage : Diplom Zertifikate							['FP']
586	399	20 Merz Computer Spezialist Obenwaldstrasse Sehr geehrte Damen und Herren Laut inserat in Anzeige bewerbe ich mich um die freie Arbeistelle als Vertriebspraktikantin .	Merz	3.0	7.0		März		['FP?', 'FP?', 'FP?', 'FN']
587	399	20 Merz Computer Spezialist Obenwaldstrasse Sehr geehrte Damen und Herren Laut inserat in Anzeige bewerbe ich mich um die freie Arbeistelle als Vertriebspraktikantin .	Obenwaldstrasse	28.0	43.0		Odenwaldstraße		['TP']
588	399	20 Merz Computer Spezialist Obenwaldstrasse Sehr geehrte Damen und Herren Laut inserat in Anzeige bewerbe ich mich um die freie Arbeistelle als Vertriebspraktikantin .	inserat	79.0	86.0		Inserat		['TP']
589	399	20 Merz Computer Spezialist Obenwaldstrasse Sehr geehrte Damen und Herren Laut inserat in Anzeige bewerbe ich mich um die freie Arbeistelle als Vertriebspraktikantin .	Arbeistelle	128.0	139.0		Arbeitsstelle		['TP']
590	400	Ich habe in Serbien die , Schule gelernt , und daher ist dieses Praktikum genau das Richtige für mich .							[]
591	401	Die Zusammenarbeit mit verschiedenen Leute und die Tätigkeiten einer Systemkauffrau bereitet mir grosse Freude Ich bin alten , kommunikativ und eine motivierte Person .							['FP']
592	402	Ich leibe es im Team zusammenarbeiten und schätze selbständige und abwechlungsreiche Arbeit .	abwechlungsreiche	67.0	84.0		abwechslungsreiche		['FP?', 'TP']
593	403	Ich halte mich für eine zeilstrebige , vertrauenswürdige und belastbare Person .	zeilstrebige	24.0	36.0		zielstrebige		['TP']
594	404	Zuverlässigkeit und Pünktlichkeit sind für mich absoluten Selbstverständlichkeiten Ich bin überzeugt , dass sowohl meine Kentnise und Erfarungen ihren Anforderungen etsprechen wü-unreadable - Von diesem Praktikum erwarte ich eine fest stelle und dass ich später eine Ausbildung als ITSistemkauffrau machen kann .	Kentnise	121.0	129.0		Kenntnisse		['TP', 'FP?', 'FP?', 'FP?', 'FP?']
595	404	Zuverlässigkeit und Pünktlichkeit sind für mich absoluten Selbstverständlichkeiten Ich bin überzeugt , dass sowohl meine Kentnise und Erfarungen ihren Anforderungen etsprechen wü-unreadable - Von diesem Praktikum erwarte ich eine fest stelle und dass ich später eine Ausbildung als ITSistemkauffrau machen kann .	Erfarungen	134.0	144.0		Erfahrungen		['TP']
596	404	Zuverlässigkeit und Pünktlichkeit sind für mich absoluten Selbstverständlichkeiten Ich bin überzeugt , dass sowohl meine Kentnise und Erfarungen ihren Anforderungen etsprechen wü-unreadable - Von diesem Praktikum erwarte ich eine fest stelle und dass ich später eine Ausbildung als ITSistemkauffrau machen kann .	etsprechen	165.0	175.0		entsprechen		['TP']
597	404	Zuverlässigkeit und Pünktlichkeit sind für mich absoluten Selbstverständlichkeiten Ich bin überzeugt , dass sowohl meine Kentnise und Erfarungen ihren Anforderungen etsprechen wü-unreadable - Von diesem Praktikum erwarte ich eine fest stelle und dass ich später eine Ausbildung als ITSistemkauffrau machen kann .	stelle	235.0	241.0		Stelle		['FN']
598	404	Zuverlässigkeit und Pünktlichkeit sind für mich absoluten Selbstverständlichkeiten Ich bin überzeugt , dass sowohl meine Kentnise und Erfarungen ihren Anforderungen etsprechen wü-unreadable - Von diesem Praktikum erwarte ich eine fest stelle und dass ich später eine Ausbildung als ITSistemkauffrau machen kann .	ITSistemkauffrau	282.0	298.0		IT-Systemkauffrau		['TP']
599	405	Ich möchte wissen wann soll ich beginnen wie ist Arbeitszeit und wie fiel ist - unreadable - der Stunde .	fiel	69.0	73.0		viel		['FP?', 'FN']
600	406	Solter die Stelle noch zu besetzen ist , bin ich Ihnen dankbar für eine wohlwellende Überprüfung meiner Bewerbung .	Solter	0.0	6.0		Sollte		['TP', 'FP?']
601	406	Solter die Stelle noch zu besetzen ist , bin ich Ihnen dankbar für eine wohlwellende Überprüfung meiner Bewerbung .	wohlwellende	72.0	84.0		wohlwollende		['TP']
602	407	Mit freundlichen Grüssen Frau Maria Schmidt							['FP']
603	408	Julia Schmidt Bahnhofsstraße 12 , App .							[]
604	409	21 20.03.2010 1234 Stadt X Bulgarien Odenwaldstraße 5 53119 Bonn Bewerbung um ein Praktikum Sehr geehrte Damen und Herren , Ihre Anzeige habe ich in Regionaler Zeitung gelesen und hat meine Interesse geweckt .							['FP']
605	410	Ich Studiere Informationtechnologie in der Technische Universität in Stadt X. Um meine Ausbildung abzuschlißen muss ich ein Praktikum machen in darum bewerbe ich mich bei Ihnen Sie suchen ein Person mit Erfahrung und Kenntnisse in IT-Technologie brauche , Diese ihre Anforderungen erfülle ich .	Studiere	4.0	12.0		studiere		['FP?', 'FP?', 'FN']
606	410	Ich Studiere Informationtechnologie in der Technische Universität in Stadt X. Um meine Ausbildung abzuschlißen muss ich ein Praktikum machen in darum bewerbe ich mich bei Ihnen Sie suchen ein Person mit Erfahrung und Kenntnisse in IT-Technologie brauche , Diese ihre Anforderungen erfülle ich .	abzuschlißen	98.0	110.0		abzuschließen		['TP']
607	411	Neben meine Studium abreite ich als Verkauferin in ein großen Technologische Geschäft wo ich viel Technische und Kommunikation gesammelt habe Ich bin flexibel , beherrsche kommunikation fähigen .	abreite	20.0	27.0		arbeite		['TP', 'FP?', 'FP?']
608	411	Neben meine Studium abreite ich als Verkauferin in ein großen Technologische Geschäft wo ich viel Technische und Kommunikation gesammelt habe Ich bin flexibel , beherrsche kommunikation fähigen .	Verkauferin	36.0	47.0		Verkäuferin		['TP']
609	411	Neben meine Studium abreite ich als Verkauferin in ein großen Technologische Geschäft wo ich viel Technische und Kommunikation gesammelt habe Ich bin flexibel , beherrsche kommunikation fähigen .	Technologische	62.0	76.0		technologischen		['FN']
610	412	Mit freundlichen Grüßen Julia Schmidt							[]
611	413	Eva Meier , bahnhofstraße 12 , 4321 Stadt X. tel. 012,345,67-89 an Vertriebspraktikantin Computer-Spezialist Odenwaldstrasse 5 , 53119 Bon den , 20.03 .	bahnhofstraße	12.0	25.0		Bahnhofstraße		['TP', 'FP?', 'FP?']
612	413	Eva Meier , bahnhofstraße 12 , 4321 Stadt X. tel. 012,345,67-89 an Vertriebspraktikantin Computer-Spezialist Odenwaldstrasse 5 , 53119 Bon den , 20.03 .	Bon	135.0	138.0		Bonn		['FN']
613	414	, Stadt Y Bewerbungsbrief in Ihrem Betrib Sehr geehrte Damen und Herren ich möchte mich um die obengenannte Praktikum Stelle bewerben .	Praktikum	108.0	117.0		Praktikumsstelle		['FP?', 'FN']
614	414	, Stadt Y Bewerbungsbrief in Ihrem Betrib Sehr geehrte Damen und Herren ich möchte mich um die obengenannte Praktikum Stelle bewerben .	Stelle	118.0	124.0		Praktikumsstelle		['FN']
615	415	Nach meinem Schulabschluss , mit sehr guten Noten , habe ich begonnen Kommunikationwissenschaften zu Studieren .	Studieren	101.0	110.0		studieren		['FP?', 'FN']
616	416	Jetzt bin ich im vorletzten Semester .							[]
617	417	Für diese Verantwortungsvolle Aufgabe bringe alle Voraussetzungen mit , wie Sie aus meinem Lebenslauf und die Zeugnisse ersähen können .	Verantwortungsvolle	10.0	29.0		verantwortungsvolle		['FP?', 'FN']
618	417	Für diese Verantwortungsvolle Aufgabe bringe alle Voraussetzungen mit , wie Sie aus meinem Lebenslauf und die Zeugnisse ersähen können .	ersähen	120.0	127.0		ersehen		['TP']
619	418	Neben Kommunikationswissenschaften habe ich Germanistik studiert .							[]
620	419	Aus diesem Grund möchte ich ein Praktikum in Ihrem Betrib machen , um so meinem Sprachkenntnisse zu verbessern .	Betrib	51.0	57.0		Betrieb		['TP']
621	420	Ich will noch dazu erwähnen , dass ich recht gut mündlich und schriftlich auf Deutsch ausdrücken kann .							[]
622	421	Ich bin sehr Flexibel und Motiviert .	Flexibel	13.0	21.0		flexibel		['FN']
623	421	Ich bin sehr Flexibel und Motiviert .	Motiviert	26.0	35.0		motiviert		['FN']
624	422	Ich kann Prioritätet setzen .							['FP']
625	423	Ich hoffe mit diesen Angabe gedient zu haben und verbleibe mit Hoffnung auf eine Positiven bescheid von ihnen .	Positiven	81.0	90.0		positiven		['FP?', 'FN']
626	423	Ich hoffe mit diesen Angabe gedient zu haben und verbleibe mit Hoffnung auf eine Positiven bescheid von ihnen .	bescheid	91.0	99.0		Bescheid		['TP']
627	424	Über eine Einladung zu einen Vorstellung geschprech wurde ich mich sehr freuen .	Vorstellung	29.0	40.0		Vorstellungsgespräch		['FP?', 'FN']
628	424	Über eine Einladung zu einen Vorstellung geschprech wurde ich mich sehr freuen .	geschprech	41.0	51.0		Vorstellungsgespräch		['TP']
629	425	Mit frendlichen Grüßer Beilage : Lebenslauff Zeugnisse in Kopie .	frendlichen	4.0	15.0		freundlichen		['TP', 'FP?', 'FP?']
630	425	Mit frendlichen Grüßer Beilage : Lebenslauff Zeugnisse in Kopie .	Lebenslauff	33.0	44.0		Lebenslauf		['TP']
631	426	Eva Meier							[]
632	427	Maria Meier Bahnhofsstraße 12345 Stadt X Kosove Stadt X , 20.03.2010 Computer-Spezialist Odenwaldstrasse 5 53119 Bonn Bewerbung um ein Praktikum Seehr Geehrte Damen und Herren Ich habe Fachhoch-Schule für Informatik an der Universität in Kosovo abgeschlossen .	Kosove	41.0	47.0		Kosovo		['TP', 'FP?', 'FP?']
633	427	Maria Meier Bahnhofsstraße 12345 Stadt X Kosove Stadt X , 20.03.2010 Computer-Spezialist Odenwaldstrasse 5 53119 Bonn Bewerbung um ein Praktikum Seehr Geehrte Damen und Herren Ich habe Fachhoch-Schule für Informatik an der Universität in Kosovo abgeschlossen .	Seehr	145.0	150.0		Sehr		['TP']
634	427	Maria Meier Bahnhofsstraße 12345 Stadt X Kosove Stadt X , 20.03.2010 Computer-Spezialist Odenwaldstrasse 5 53119 Bonn Bewerbung um ein Praktikum Seehr Geehrte Damen und Herren Ich habe Fachhoch-Schule für Informatik an der Universität in Kosovo abgeschlossen .	Geehrte	151.0	158.0		geehrte		['FN']
635	427	Maria Meier Bahnhofsstraße 12345 Stadt X Kosove Stadt X , 20.03.2010 Computer-Spezialist Odenwaldstrasse 5 53119 Bonn Bewerbung um ein Praktikum Seehr Geehrte Damen und Herren Ich habe Fachhoch-Schule für Informatik an der Universität in Kosovo abgeschlossen .	Fachhoch-Schule	185.0	200.0		Fachhochschule		['FN']
636	428	Während meines Studiums habe ich ein Praktikum in einer Firma gemacht .							[]
637	429	Jetzt arbeite ich aber nur 30 % bei einer Firma in Stadt X Im Team in dem ich arbeite , gibtes Informatiker aus Deutschland die für ein Projekt gekommen sind Ich habe einen Intensiven Deutschkurs in Stadt X gemacht .	gibtes	88.0	94.0		gibt es		['TP']
638	429	Jetzt arbeite ich aber nur 30 % bei einer Firma in Stadt X Im Team in dem ich arbeite , gibtes Informatiker aus Deutschland die für ein Projekt gekommen sind Ich habe einen Intensiven Deutschkurs in Stadt X gemacht .	Intensiven	173.0	183.0		intensiven		['FN']
639	430	Mein Ziel ist eine weitere Ausbildung im Informatik-ID-Systemkauffrau zu machen , und in einer Firma im Ausland Erfahrungen sammeln .							[]
640	431	Da im Kosovo eine Arbeitslosigkeit herrscht , ein Praktikum in ihrergrosse Firma wäre für mich eine grösse Chance für eine Stelle zu finden oder weiter zu studieren .	ihrergrosse	63.0	74.0		Ihrer		['TP', 'FP?', 'FP?']
641	432	Ich bin zuverlässig , Teamfähig , kommunikativ , sowie neugierieg , ich lerne viel Neues .	Teamfähig	22.0	31.0		teamfähig		['FP?', 'FN']
642	432	Ich bin zuverlässig , Teamfähig , kommunikativ , sowie neugierieg , ich lerne viel Neues .	neugierieg	55.0	65.0		neugierig		['TP']
643	433	Neben dem Albanisch , spreche ich Kroatisch , Englisch und im Deutsch habe ich gute Kenntnisse .							[]
644	434	Ich reise gerne , sehr oft bin ich Unterwegs , wenn ich Ruhe brauche lese ich ein Buch oder zeichne .	Unterwegs	35.0	44.0		unterwegs		['FN']
645	435	Ich würde mich sehr freuen , wenn es eine Möglichkeit gäbe ein Praktikum bei Ihnen zu machen , und es sich mich melden würden .							[]
646	436	Liebe Grüsse Maria Meier Anlage : Lebenslauf Zeugnisse							['FP']
647	437	Eva Julia Winkelmann Meier Müllergasse 1 1234 Stadt X Schweiz Computer-Spezialist Odenwaldstrasse 5 53119 Bonn Stadt X , 20 .							['FP', 'FP']
648	438	März .							[]
649	439	2010 Bewerbung um einem Praktikumsplatz als Verkäuferin .							[]
650	440	Sehr geehrte Damen und Herren , am 17 .							[]
651	441	März 2010 habe ich mit dem grossen Interesse in der Zeitung ( Bund ) Ihre Anzeigen gelesen .	grossen	27.0	34.0		großen		['TP']
652	442	In der sie eine Praktikantin suchen .	sie	7.0	10.0		Sie		['FN']
653	443	Ich heiße Eva Julia Winkelmann Meier .							[]
654	444	Ich bin 34 Jahr Alter .							[]
655	445	Ich bin Brasilianerin .							[]
656	446	Seit 3 Jahren wohne ich in der Schweiz mit meine Familie .							[]
657	447	In mein Land habe ich matur abgeschloss in Deitellhandfachfrau .	matur	22.0	27.0		Matura		['TP', 'FP?', 'FP?']
658	448	ich arbeit gern in diese Branche , hier in der Schweiz habe ich bei Fust zwei Jahre gearbeitet .	ich	0.0	3.0		Ich		['FP?', 'FP?', 'FN']
659	449	meine Kompentez bereich erworben .	meine	0.0	5.0		Meine		['FP?', 'FP?', 'FN']
660	449	meine Kompentez bereich erworben .	Kompentez	6.0	15.0		Kompetenzbereich		['TP']
661	449	meine Kompentez bereich erworben .	bereich	16.0	23.0		Kompetenzbereich		['TP']
662	450	Es würde mich sehr freuen .							[]
663	451	Ihnen in einem Persönlich Gespräch , weitere Information über mich geben zu können .	Persönlich	15.0	25.0		persönlich		['FN']
664	452	Für einen Termin stehe ich Ihnen unter de Telefonnummer 0123456789 .	de	39.0	41.0		der		['FN']
665	453	gerne zur Verfügung Mit Freundlichen Grüssen .	Freundlichen	24.0	36.0		freundlichen		['FP?', 'FN']
666	454	Eva Winkelmann Beilagen							[]
667	455	Maria Schmidt Zentralplatz 1 1234 Stadt X Computer Spezialist Obenwaldstr .	Obenwaldstr	62.0	73.0		Odenwaldstr.		['TP']
668	455	Maria Schmidt Zentralplatz 1 1234 Stadt X Computer Spezialist Obenwaldstr .	.	74.0	75.0		Odenwaldstr.		['FN']
669	456	5 52119 Bonn Stadt X , 20.03.10 .							[]
670	457	Bewerbung als Vertriebspraktikantin .							[]
671	458	Sehr geehrte Damen und Herrn Ich habe Ihre Anzeige in Zolfinger Tagblatt vom 10.03.10 gelesen und hat meine interesse geweckt .	Herrn	23.0	28.0		Herren		['FP?', 'FP?', 'FN']
672	458	Sehr geehrte Damen und Herrn Ich habe Ihre Anzeige in Zolfinger Tagblatt vom 10.03.10 gelesen und hat meine interesse geweckt .	interesse	108.0	117.0		Interesse		['TP']
673	459	Ich bin seit 2 Jahre in die Scheiz und habe ich meine Ausbildung an der Universität mit Handel , Wirtschaft und Sociologie abgeschlossen und habe ich einen Zusätzliche Studium an der Universität für Elektonischer Datenverabeitung gemacht .	Scheiz	28.0	34.0		Schweiz		['TP', 'FP?', 'FP?', 'FP?']
