	SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct	languagetool_detection
1162	1112	Una altra passione mia e la creatività e questo è un altro motivo per cui desiderò lavorare per Giorgio Armani moda nel mio tempo libero .	e	23.0	24.0		è		['FN']
1163	1113	In attesa di una risposta buona porgo i miei cordiali saluti .							[]
1164	1114	Città X 11/05/2010 Maria Rossi							[]
1165	1115	Rossi Michele 12345 Città X Germania Strada Maggiore 16 Michele .Rossi@internet.it 11.05.2010							[]
1166	1116	"Il manager del """""""" Residencie del Lago """""""" Ticino Italia Il soggiorno terribilissimo Buongiorno signore e signori , Una settimana fa ho visitato il vostro residence con la mia famiglia per sette giorni ."	Residencie	17.0	27.0		Residence		['FP?', 'FP?', 'FN']
1167	1116	"Il manager del """""""" Residencie del Lago """""""" Ticino Italia Il soggiorno terribilissimo Buongiorno signore e signori , Una settimana fa ho visitato il vostro residence con la mia famiglia per sette giorni ."	Una	112.0	115.0		una		['FN']
1168	1117	Avevo deciso di trascorrere mio soggiorno nel vostro residenc dopo avevo letto tuo annuncio .	residenc	53.0	61.0		residence		['TP']
1169	1118	Questo denuncio mi ha convinto della bellezza di quest' hotel ma mi sembra che era una sola bugia .							[]
1170	1119	L' annuncia prometteva aria condizionata e campi di tennis .							[]
1171	1120	La realtà ha mostrato che ne l' aria condizionata ha funzionato ne i campi da tenni erano pronti da viene usati .	ne	26.0	28.0		né		['FN']
1172	1120	La realtà ha mostrato che ne l' aria condizionata ha funzionato ne i campi da tenni erano pronti da viene usati .	ne	64.0	66.0		né		['FN']
1173	1120	La realtà ha mostrato che ne l' aria condizionata ha funzionato ne i campi da tenni erano pronti da viene usati .	tenni	78.0	83.0		tennis		['FN']
1174	1121	Altri esempi ?							[]
1175	1122	Non problema ...Benché sia detto che è facile di raggiungere il lago era molto lontano .							[]
1176	1123	Inoltre l' animazione non esiste realmente però una singola sera l' animazione c' era al posto .							[]
1177	1124	Per questo mi voglio lamentare e voglio richiedere di un parziale rimborso perché devo lavorare molto duro per il denaro e non è facile per me di viaggiare con la mia moglie e mio figlio .							[]
1178	1125	Spero che vedete il mio problema e che ricevo un po' del denaro che ho pagato .							[]
1179	1126	Con saluti Michele Rossi							[]
1180	1127	Maria Rossi Strada Maggiore 65 D-12345 Città X 11.Maggio 2010 Valtour viaggi e vacanze Via F.Redi 3 Sinalunga (SI ) Italia Spettabile Direzione del personale , mi chiamo Maria Rossi , ho 18 anni e abito in Città X .							['FP']
1181	1128	Al momento frequento il liceo in Città Y e quest anno finirà la scuola con la maturità .	quest	43.0	48.0		quest'		['FN']
1182	1129	Vi scrivo perché mi interessa molto per la possibilità di fare uno stage presso la vostra ditta .							[]
1183	1130	Mentre il mio tempo libero organizzo spesso vacanze estive per i ragazzi i miei amici .							[]
1184	1131	Mi interessa anche la natura , viaggiare e incontrare con i miei amici e con nuove persone .							[]
1185	1132	Desidero fare uno stage presso Valtour perché vorrei migliorare la mia conoscenza della lingua italiane (ho avuto italiano per cinque anni nella scuola ) e fare molte nuove esperienze .							['FP']
1186	1133	Per esempio come si organizza una vacanza per gruppi di 200 persone o solo una vacanza speziale per una famiglia .							[]
1187	1134	Potrebbe anche operare come guida perché parlo anche tedesco , inglese e francese .							[]
1188	1135	Ho tempo durante tutto il Maggio fin a Ottobre e posso cominciare subito a lavorare .	Maggio	26.0	32.0		maggio		['FN']
1189	1135	Ho tempo durante tutto il Maggio fin a Ottobre e posso cominciare subito a lavorare .	Ottobre	39.0	46.0		ottobre		['FN']
1190	1136	Porgo i miei distinti saluti in attesa di una vostra risposta .							[]
1191	1137	Maria Rossi							[]
1192	1138	Maria Rossi Strada Maggiore 12345 Città X Giorgio Armani moda Via Borgonuovo , 21 I- 20121 Milano Città X , 19 maggio 2010 Domanda per un posto di lavoro Egregi Signori , ho 23 anni e sono nubile .							['FP']
1193	1139	Ho finito una formazione professionale come apprendista di commesso in un negozio di abbigliamento a Città Y tre anni fa con un buon risultato .							[]
1194	1140	Per il momento lavoro per un negozio sportivo a Città Z .							[]
1195	1141	Mi piace molto l' italiano .							[]
1196	1142	Da tre anni ho frequentato dei corsi serali d' italiano a Città Y .							[]
1197	1143	Ho fatto con buoni risultati il test TELC A1 , A2 e B1 .							[]
1198	1144	E questo è il motivo della mia lettera .							[]
1199	1145	Per migliorare le mie conoscenze nella lingua italiana mi interessa molto lavorare per un mese in Italia .							[]
1200	1146	Vi scrivo questa lettera per domandare se avete un posto di lavoro in settembre , ottobre o novembre .							[]
1201	1147	Mi piace molto la moda di Giorgio Armani è ho fatto una formazione professionale .	è	41.0	42.0		e		['FN']
1202	1148	"Sarebbe molto bello e un suono per me lavorare in Italia pressa """""""" Giorgio Armani moda """""""" ."							[]
1203	1149	Se avete delle domande , il mio numero di telefono è 0345-11111111 , il mio indirizzo e-mail : Maria .rossi@internet.it .							[]
1204	1150	In attesa di una vostra risposta , spero una risposta positiva , Vi ringrazio in anticipo .							[]
1205	1151	Cordiali saluti Maria Rossi Allegato - una fotografia -curriculum vitae - conferma di professione XX							['FP']
1206	1152	Rossi Maria Strada Maggiore 110 12345 Città X TEL : 0345-11111111 28.05.10							[]
1207	1153	Città X SPETTABILE : SOLIDARIETÀ VIVA VIALE BRUZZI 117 21023 MILANO SPETT.LE. - VISTO IL VOSTRO ANNUNCIO SU UN GIORNALE , PER IL LAVORO DEI CAMPI ESTIVI DI SOLIDARIETÀ VIVA .							[]
1208	1154	IN ANZZI TUTTO VOREI DIRE CHE SONO INTERESATA E POTREI DARE IL MIO AIUTO , a CASA HO TANTE COSE COME VESTITI , SCARPE , BORSE E ECC .	VOREI	15.0	20.0		VORREI		['FN']
1209	1154	IN ANZZI TUTTO VOREI DIRE CHE SONO INTERESATA E POTREI DARE IL MIO AIUTO , a CASA HO TANTE COSE COME VESTITI , SCARPE , BORSE E ECC .	INTERESATA	35.0	45.0		INTERESSATA		['FN']
1210	1155	CHE DA TANTO TEMPO NON LI USO PIÙ .							[]
1211	1156	COSÌ ANCHE I GIOCATOLI PER I BAMBINI CHE SONO BEN CURATI .	GIOCATOLI	13.0	22.0		GIOCATTOLI		['FN']
1212	1157	QUINDI SONO DISPONIBILE DI REGALARLI A VOI .							[]
1213	1158	SONO UNA RAGAZZA DA 22 ANNI IL MIO NOME E Maria .	E	40.0	41.0		È		['FN']
1214	1159	DI ORIGINE SONO MACEDONE MA DA 3 ANNI VIVO E LAVORO COME INFERMIERA IN SVIZZERA .							[]
1215	1160	"PARLO LA MIA LINGUA MADRE """""""" MACEDONE """""""" E ITALIANO ."							[]
1216	1161	QUESTA SETIMANA DAL 20.07.10	SETIMANA	7.0	15.0		SETTIMANA		['FN']
1217	1162	AL 01.08.10							[]
1218	1163	SONO IN VACANZA QUINDI NON LAVORO E SONO A VOSTRA DISPOSIZIONE PER AIUTARE .							[]
1219	1164	QUANDO AVEVO 19 ANNI IN MACEDONIA CERA ANCHE UN ANNUNCIO SIMILE DOVE HO PARTECIPATO LASCIANDO LE MIE COSE CHE NON CI USAVO PIU , MA ANCHE HO AIUTATO DI DA LO -unreadable-RE OGGETTI RICICLABILI , PER UNA AGENZIA .	CERA	34.0	38.0		C'ERA		['FP?', 'FN']
1220	1164	QUANDO AVEVO 19 ANNI IN MACEDONIA CERA ANCHE UN ANNUNCIO SIMILE DOVE HO PARTECIPATO LASCIANDO LE MIE COSE CHE NON CI USAVO PIU , MA ANCHE HO AIUTATO DI DA LO -unreadable-RE OGGETTI RICICLABILI , PER UNA AGENZIA .	PIU	123.0	126.0		PIÙ		['FN']
1221	1165	QUINDI SONO HA VOSTRA DISPOSIZIONE , IN PERIODO GIA SCRITO .	GIA	48.0	51.0		GIÀ		['FN']
1222	1165	QUINDI SONO HA VOSTRA DISPOSIZIONE , IN PERIODO GIA SCRITO .	SCRITO	52.0	58.0		SCRITTO		['FN']
1223	1166	VI MANDO I MIEI PIÙ CORDIALI SALUTI E RIMANGO IN ATESA DI UNA VOSTRA RISPOSTA , SUL INDIRIZIO SOPRA SCRITO HO PURE IL MIO NUMERO PRIVATO .	ATESA	49.0	54.0		ATTESA		['FN']
1224	1166	VI MANDO I MIEI PIÙ CORDIALI SALUTI E RIMANGO IN ATESA DI UNA VOSTRA RISPOSTA , SUL INDIRIZIO SOPRA SCRITO HO PURE IL MIO NUMERO PRIVATO .	INDIRIZIO	84.0	93.0		INDIRIZZO		['FN']
1225	1166	VI MANDO I MIEI PIÙ CORDIALI SALUTI E RIMANGO IN ATESA DI UNA VOSTRA RISPOSTA , SUL INDIRIZIO SOPRA SCRITO HO PURE IL MIO NUMERO PRIVATO .	SCRITO	100.0	106.0		SCRITTO		['FN']
1226	1167	Rossi Maria							[]
1227	1168	Rossi Michele 1234 Città X CH Solidarietà Viva Viale Bruzzi 117 20023 Milano Città X il 20.01.2010							['FP']
1228	1169	"Gentille Signore , Ho letto il vostro annuncio sul gironale """""""" il Corriere """""""" dal Lunedì scorso ."	Ho	19.0	21.0		ho		['FP?', 'FP?', 'FN']
1229	1169	"Gentille Signore , Ho letto il vostro annuncio sul gironale """""""" il Corriere """""""" dal Lunedì scorso ."	gironale	51.0	59.0		giornale		['TP']
1230	1170	Ho trovato che il campo previsto nel state risponde totalmente alle mie aspettative , sono una personne che provienne dell' africa e molto attivo nel campo di progetti e attivita a scopo di promovere il svilluppo in certe paese dell' africa .	attivita	170.0	178.0		attività		['FP?', 'FP?', 'FP?', 'TP', 'FP?', 'FP?', 'FP?']
1231	1170	Ho trovato che il campo previsto nel state risponde totalmente alle mie aspettative , sono una personne che provienne dell' africa e molto attivo nel campo di progetti e attivita a scopo di promovere il svilluppo in certe paese dell' africa .	africa	234.0	240.0		Africa		['TP']
1232	1171	Per questo motivo desidero adderirme nel vostro campo , portando il mio aiuto nei diversi attività svolti durante il campo .	adderirme	27.0	36.0		aderirme		['TP']
1233	1172	Dando che sono un informatico posso participare a recuperare dei pezzi ancora valide dei computere , questi vengono venduti dopo .	participare	36.0	47.0		partecipare		['TP', 'FP?']
1234	1172	Dando che sono un informatico posso participare a recuperare dei pezzi ancora valide dei computere , questi vengono venduti dopo .	computere	89.0	98.0		computer		['TP']
1235	1173	Per quello che concerne il periodo la mia disponibilità e lemitatt-unreadable - a una settimana per altri impenie , a questo punto propongo la data seguente : dal 3 al 10 luglio .							['FP', 'FP']
1236	1174	Vi ringrazio molto per l' accetazione della mia participazione .	accetazione	26.0	37.0		accettazione		['TP', 'FP?']
1237	1175	Vi laccio anche il mio indirizzio email e numero del telefono ( .... ) per ulteriore informazione Vi auguro un buon successo , Vi mando i mei sinceri saluti .							['FP', 'FP']
1238	1176	Michele							[]
1239	1177	Maria Rossi -hidden- 1234 Città X Settimana Giovani via F.							['FP']
1240	1178	Crispi 119 80127 Caserta Città X 28.05.2010							['FP']
1241	1179	Caro Giorgio , Anché io uso internet molto .	Anché	15.0	20.0		anche		['TP']
1242	1180	Oggi é molto importante usare l' internet .	é	5.0	6.0		è		['TP']
1243	1181	La gente molto parlano sul internet .							[]
1244	1182	Puo conoscere tante persone nel tutto mondo .	Puo	0.0	3.0		Può		['TP']
1245	1183	A me non é sicuro , perché non sa altra parte parla verita .	é	9.0	10.0		è		['TP', 'FP?']
1246	1183	A me non é sicuro , perché non sa altra parte parla verita .	verita	52.0	58.0		verità		['TP']
1247	1184	Ci sono sul internet cose pericoloze per giovani .	pericoloze	26.0	36.0		pericolose		['TP']
1248	1185	Trovano tante le pagine dove c' è gente senza scrupuli , vole conoscere con giovani .	scrupuli	46.0	54.0		scrupoli		['TP']
1249	1186	Problema é perché non sono tutti siti controllati di state .	é	9.0	10.0		è		['TP']
1250	1187	Parlo solo con persone che conosco , non sono aperta per nove amicizie , non so sicura sulle chat .							[]
1251	1188	Non posso parlare con qualcuno dove non vedo il viso !							[]
1252	1189	Consiglio , quando parlare con le persone nuove , non parla di cose private .							[]
1253	1190	Ha conoscuto amicizia sul' internet e un puo freda , non si sente niente .	freda	45.0	50.0		fredda		['FP?', 'FP?', 'TP']
1254	1191	Oggi é il mondo fredo , tempo di macchina .	fredo	16.0	21.0		freddo		['FP?', 'TP']
1255	1192	Cari saluti Maria Rossi							[]
1256	1193	Settimana Giovani - Via F.Crispi 119 - 80127 Caserata Caro Giorgio !							['FP', 'FP']
1257	1194	Secondo me tu hai deciso bene di fermare .							[]
1258	1195	Penso che le amicizie virtuali non siano quelli che ti servono .							[]
1259	1196	Per la amicizia normale o vera si deve incontrare la gente personalmente .							[]
1260	1197	Si deve parlare con loro e anche guardare negli occhi .							[]
1261	1198	Gli occhi parlano molto e si danno informazioni importanti per giudicare una persona .							[]
1262	1199	Ti do un consiglio , chiamati qualcuno per incontrare personalmente !							[]
1263	1200	Per esempio andatevi al bar per prendere un caffè e dopo tu puoi decidere che abbia trovato il persona giusta oppure devi cercare di più .							[]
1264	1201	Anchio parlo con i miei amici con Internet , ma questi sono i miei amici veri che conosco da molto tempo .	Anchio	0.0	6.0		Anch'io		['TP']
1265	1202	Penso che questa strada sia giusta per tutti .							[]
1266	1203	Secondo me si può usare di Internet per scrivere le lettere e leggere le informazioni , anche per communicare con la sua banca , si può fare acquisti .	communicare	98.0	109.0		comunicare		['TP']
1267	1204	Per cominciare la amicizia normale ti chiamo io ! Incontriamo domani sera alle 8.00 in piazza Tante .							[]
1268	1205	Il mio numero di telefono é 0345-11111111 A Presto !							['FP']
1269	1206	Ci vediamo a domani Maria							[]
1270	1207	Maria Rossi Strada Maggiore 5 12345 Città X Solidarietà Viva Viale Bruzzi 117 21023 Milano Città X , 28 maggio 2010 Gentili Signori , Mi chiamo Maria Rossi , ho 34 anni e abito a Città X in Paese X .							['FP']
1271	1208	Sono una persona molto socievole e me piace il contatto con le persone .							[]
1272	1209	Sono de professione docente di lingue , e penso che potrebbe aiutare nel contatto con le altre persone .							[]
1273	1210	Ho già fatto diverse lavori de solidarietà perchè ho sempre avuto interesse in aiutare quelle , che disfortunatamente , vivono in posti che sono sottosviluppate e che non hanno le nostre opportunità .	perchè	43.0	49.0		perché		['TP', 'FP?']
1274	1211	L' ambiente e l' inquinamento sono altre argumenti che me interessano , e che fanno parte de la mia vita ogni giorno .	de	90.0	92.0		della		['FP?', 'FN']
