SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct
2549	Abychom jsem mohl vědět kdy musím z domova odejít .	Abychom	0	7		Abych	
2549	Abychom jsem mohl vědět kdy musím z domova odejít .	jsem	8	12		Abych	
2550	Kdo ještě příjde , budou tam Tomáš a Lukáš , jestli ano , tak fajn .						
2551	Budou tam tvoje rodiče , Radek chtěl vědět .						
2552	Uvidím tě poždeji David	poždeji	10	17		pozdeji,	
2553	Tady na obrázku vídím otec a jeho syn .	vídím	16	21		vidím	
2554	Hraja si na pláži a vypadají že mají velkou radost .						
2555	Nejspíš jsou na dovelenou , jako rodina , máma je asi za foťákem .						
2556	Nosejí na sobě plavky , táta má na sobě sluneční brýle a možná nějakou plavací obvaz kolem hlavy .						
2557	Táta řiká , , hopsá """" , syn křičí , , juj """" .	řiká	5	9		říká	
2558	Obraz ukazuje pěkným spůsobem , jak si užívat léto .	spůsobem	21	29		způsobem	
2559	Ahoj .						
2560	Jak se maš ?						
2561	Moc dekují za pozvaní na oslavu.Prosim te , napiš , gde planuješ provadet svatek a v kolik bude začatek ?	dekují	4	10		děkuji	
2561	Moc dekují za pozvaní na oslavu.Prosim te , napiš , gde planuješ provadet svatek a v kolik bude začatek ?	pozvaní	14	21		pozvání	
2561	Moc dekují za pozvaní na oslavu.Prosim te , napiš , gde planuješ provadet svatek a v kolik bude začatek ?	te	39	41		Tě	
2561	Moc dekují za pozvaní na oslavu.Prosim te , napiš , gde planuješ provadet svatek a v kolik bude začatek ?	gde	52	55		kde	
2561	Moc dekují za pozvaní na oslavu.Prosim te , napiš , gde planuješ provadet svatek a v kolik bude začatek ?	planuješ	56	64		plánuješ	
2561	Moc dekují za pozvaní na oslavu.Prosim te , napiš , gde planuješ provadet svatek a v kolik bude začatek ?	provadet	65	73		provádět	
2561	Moc dekují za pozvaní na oslavu.Prosim te , napiš , gde planuješ provadet svatek a v kolik bude začatek ?	svatek	74	80		svátek	
2561	Moc dekují za pozvaní na oslavu.Prosim te , napiš , gde planuješ provadet svatek a v kolik bude začatek ?	začatek	96	103		začátek	
2562	Kdy bych nahodou potřebovala z nečím pomoc , tak klidné napíš nebo zavolaj .	Kdy	0	3		Kdybysi	
2562	Kdy bych nahodou potřebovala z nečím pomoc , tak klidné napíš nebo zavolaj .	bych	4	8		Kdybysi	
2562	Kdy bych nahodou potřebovala z nečím pomoc , tak klidné napíš nebo zavolaj .	nahodou	9	16		náhodou	
2562	Kdy bych nahodou potřebovala z nečím pomoc , tak klidné napíš nebo zavolaj .	nečím	31	36		něčím	
2563	Vzdycky rada pomachat .	Vzdycky	0	7		Vždycky	
2563	Vzdycky rada pomachat .	rada	8	12		ráda	
2563	Vzdycky rada pomachat .	pomachat	13	21		pomůžu	
2564	A kolik planuješ pozvat lidí na oslavu naroženín ?	planuješ	8	16		plánuješ	
2564	A kolik planuješ pozvat lidí na oslavu naroženín ?	naroženín	39	48		narozenin	
2565	A bude nekdo , koho mochla bych znat ?						
2566	Ješte jednou dekují za pozvanku a tešim se na tvou brzou odpověd .	odpověd	57	64		odpověď	
2567	Na fotografii je mladý muž se svým malým synem .						
2568	Oni jsou na dovolené .						
2569	Radi se opalují a plavou .	Radi	0	4		Rádi	
2570	Myslím , že tato rodina řešila jet na dovolenou do Španělska a odpočnout , protože je leto .	odpočnout	63	72		odpočinout	
2570	Myslím , že tato rodina řešila jet na dovolenou do Španělska a odpočnout , protože je leto .	leto	86	90		léto	
2571	Muž a jeho syn jsou veselé a šťastné Na sobě mají jenom šortky , muž taky mají brýle , protože je moc horko , a světit slunce .						
2572	Malý kluk říká svému otci , že nechci plavat , protože se bojí vody .						
2573	Všichni se cítí moc dobře !						
2574	Myslim že práce velme douležita věc .	Myslim	0	6		Myslím	
2574	Myslim že práce velme douležita věc .	velme	16	21		velmi	
2574	Myslim že práce velme douležita věc .	douležita	22	31		důležitá	
2575	Protože jsme studujeme , abychom melí dobru a zajmavu práce .	melí	33	37		měli	
2575	Protože jsme studujeme , abychom melí dobru a zajmavu práce .	zajmavu	46	53		zajímavou	
2576	A když maš práce mužeš udelat mě peniza a ztratit na věcí , ktery chceš.Ješte dobře udelat svou firmu , protože budeš pracovat na sabě , a taky budeš met vetši penize a vetší svoubodu než kdy pracuješ na nejakoho řidiča .	maš	7	10		máš	
2576	A když maš práce mužeš udelat mě peniza a ztratit na věcí , ktery chceš.Ješte dobře udelat svou firmu , protože budeš pracovat na sabě , a taky budeš met vetši penize a vetší svoubodu než kdy pracuješ na nejakoho řidiča .	udelat	23	29		udělat	
2576	A když maš práce mužeš udelat mě peniza a ztratit na věcí , ktery chceš.Ješte dobře udelat svou firmu , protože budeš pracovat na sabě , a taky budeš met vetši penize a vetší svoubodu než kdy pracuješ na nejakoho řidiča .	peniza	33	39		peníze	
2576	A když maš práce mužeš udelat mě peniza a ztratit na věcí , ktery chceš.Ješte dobře udelat svou firmu , protože budeš pracovat na sabě , a taky budeš met vetši penize a vetší svoubodu než kdy pracuješ na nejakoho řidiča .	ktery	60	65		který	
2576	A když maš práce mužeš udelat mě peniza a ztratit na věcí , ktery chceš.Ješte dobře udelat svou firmu , protože budeš pracovat na sabě , a taky budeš met vetši penize a vetší svoubodu než kdy pracuješ na nejakoho řidiča .	chceš.Ješte	66	77		chceš. Ještě	
2576	A když maš práce mužeš udelat mě peniza a ztratit na věcí , ktery chceš.Ješte dobře udelat svou firmu , protože budeš pracovat na sabě , a taky budeš met vetši penize a vetší svoubodu než kdy pracuješ na nejakoho řidiča .	udelat	84	90		udělat	
2576	A když maš práce mužeš udelat mě peniza a ztratit na věcí , ktery chceš.Ješte dobře udelat svou firmu , protože budeš pracovat na sabě , a taky budeš met vetši penize a vetší svoubodu než kdy pracuješ na nejakoho řidiča .	sabě	130	134		sobě	
2576	A když maš práce mužeš udelat mě peniza a ztratit na věcí , ktery chceš.Ješte dobře udelat svou firmu , protože budeš pracovat na sabě , a taky budeš met vetši penize a vetší svoubodu než kdy pracuješ na nejakoho řidiča .	vetši	154	159		větší	
2576	A když maš práce mužeš udelat mě peniza a ztratit na věcí , ktery chceš.Ješte dobře udelat svou firmu , protože budeš pracovat na sabě , a taky budeš met vetši penize a vetší svoubodu než kdy pracuješ na nejakoho řidiča .	penize	160	166		peníze	
2576	A když maš práce mužeš udelat mě peniza a ztratit na věcí , ktery chceš.Ješte dobře udelat svou firmu , protože budeš pracovat na sabě , a taky budeš met vetši penize a vetší svoubodu než kdy pracuješ na nejakoho řidiča .	vetší	169	174		větší	
2576	A když maš práce mužeš udelat mě peniza a ztratit na věcí , ktery chceš.Ješte dobře udelat svou firmu , protože budeš pracovat na sabě , a taky budeš met vetši penize a vetší svoubodu než kdy pracuješ na nejakoho řidiča .	nejakoho	204	212		nějakého	
2577	Ale tento zpuběh je nebezpeční , mužeš ztratít všechí penízé .	mužeš	33	38		můžeš	
2577	Ale tento zpuběh je nebezpeční , mužeš ztratít všechí penízé .	ztratít	39	46		ztratit	
2577	Ale tento zpuběh je nebezpeční , mužeš ztratít všechí penízé .	všechí	47	53		všechny	
2577	Ale tento zpuběh je nebezpeční , mužeš ztratít všechí penízé .	penízé	54	60		peníze	
2578	S dobrem prace mužne ne bude pro tobě těžke nakupovat svuj byt nebo cely dům nebo udelat rodinu .	prace	9	14		prací	
2578	S dobrem prace mužne ne bude pro tobě těžke nakupovat svuj byt nebo cely dům nebo udelat rodinu .	mužne	15	20		možná	
2578	S dobrem prace mužne ne bude pro tobě těžke nakupovat svuj byt nebo cely dům nebo udelat rodinu .	těžke	38	43		těžké	
2578	S dobrem prace mužne ne bude pro tobě těžke nakupovat svuj byt nebo cely dům nebo udelat rodinu .	svuj	54	58		svůj	
2578	S dobrem prace mužne ne bude pro tobě těžke nakupovat svuj byt nebo cely dům nebo udelat rodinu .	cely	68	72		celý	
2578	S dobrem prace mužne ne bude pro tobě těžke nakupovat svuj byt nebo cely dům nebo udelat rodinu .	udelat	82	88		udělat	
2579	Jsem chcel bych prácovat jako lékař , myslim že to bude zajmava práce pro mě a taky budu mít dobre péníze a s tim mužu pomahat vsym kamaradem a rodině .	prácovat	16	24		pracovat	
2579	Jsem chcel bych prácovat jako lékař , myslim že to bude zajmava práce pro mě a taky budu mít dobre péníze a s tim mužu pomahat vsym kamaradem a rodině .	myslim	38	44		myslím	
2579	Jsem chcel bych prácovat jako lékař , myslim že to bude zajmava práce pro mě a taky budu mít dobre péníze a s tim mužu pomahat vsym kamaradem a rodině .	zajmava	56	63		zajímavá	
2579	Jsem chcel bych prácovat jako lékař , myslim že to bude zajmava práce pro mě a taky budu mít dobre péníze a s tim mužu pomahat vsym kamaradem a rodině .	dobre	93	98		dobré	
2579	Jsem chcel bych prácovat jako lékař , myslim že to bude zajmava práce pro mě a taky budu mít dobre péníze a s tim mužu pomahat vsym kamaradem a rodině .	péníze	99	105		peníze	
2579	Jsem chcel bych prácovat jako lékař , myslim že to bude zajmava práce pro mě a taky budu mít dobre péníze a s tim mužu pomahat vsym kamaradem a rodině .	tim	110	113		tím	
2579	Jsem chcel bych prácovat jako lékař , myslim že to bude zajmava práce pro mě a taky budu mít dobre péníze a s tim mužu pomahat vsym kamaradem a rodině .	mužu	114	118		můžu	
2579	Jsem chcel bych prácovat jako lékař , myslim že to bude zajmava práce pro mě a taky budu mít dobre péníze a s tim mužu pomahat vsym kamaradem a rodině .	pomahat	119	126		pomáhat	
2579	Jsem chcel bych prácovat jako lékař , myslim že to bude zajmava práce pro mě a taky budu mít dobre péníze a s tim mužu pomahat vsym kamaradem a rodině .	vsym	127	131		svým	
2579	Jsem chcel bych prácovat jako lékař , myslim že to bude zajmava práce pro mě a taky budu mít dobre péníze a s tim mužu pomahat vsym kamaradem a rodině .	kamaradem	132	141		kamarádem	
2580	Ale práce musit byt zajmava pro človeka , ktery pracuje , protože když dloucho pracuješ na ne oblibené práce , mužiš byt nesšastny .	zajmava	20	27		zajímavá	
2580	Ale práce musit byt zajmava pro človeka , ktery pracuje , protože když dloucho pracuješ na ne oblibené práce , mužiš byt nesšastny .	človeka	32	39		člověka	
2580	Ale práce musit byt zajmava pro človeka , ktery pracuje , protože když dloucho pracuješ na ne oblibené práce , mužiš byt nesšastny .	ktery	42	47		který	
2580	Ale práce musit byt zajmava pro človeka , ktery pracuje , protože když dloucho pracuješ na ne oblibené práce , mužiš byt nesšastny .	oblibené	94	102		oblíbené	
2580	Ale práce musit byt zajmava pro človeka , ktery pracuje , protože když dloucho pracuješ na ne oblibené práce , mužiš byt nesšastny .	byt	117	120		být	
2580	Ale práce musit byt zajmava pro človeka , ktery pracuje , protože když dloucho pracuješ na ne oblibené práce , mužiš byt nesšastny .	nesšastny	121	130		nešťastný	
2581	Prace je velka čast života človeka .	Prace	0	5		Práce	
2581	Prace je velka čast života človeka .	velka	9	14		velká	
2581	Prace je velka čast života človeka .	čast	15	19		část	
2581	Prace je velka čast života človeka .	človeka	27	34		člověka	
2582	Važený pane Nováku , Pojedu v prosinci na Tatry s kamarádkou a slyšel jsem o Vašem hotelu .	Važený	0	6		Vážený	
2582	Važený pane Nováku , Pojedu v prosinci na Tatry s kamarádkou a slyšel jsem o Vašem hotelu .	Pojedu	21	27		pojedu	
2583	Chtěl bych zjistit jestli máte volný pokoj s koupelnou a kolík to stojí za noci ?	kolík	57	62		kolik	
2584	Můžu v hotelu snídat a večeřit ?						
2585	Pojedu autem , i proto potřebuju parkoviště , máte jí ?						
2586	Chtěl bych se učit lyžovat .						
2587	Máte lyžařskou školu blízko hotelu ?						
2588	Váš , Tomáš Svoboda						
2589	Na fotografii vidím mladou rodinu .						
2590	Jsou tam rodiče se svými dětmi , a jsou v krásném parku .						
2591	Dětí houpají , a rodiče se smějí .	Dětí	0	4		Děti	
2592	Maminka má na sobě tríčko a krátke kalhoty .	tríčko	19	25		tričko	
2592	Maminka má na sobě tríčko a krátke kalhoty .	krátke	28	34		krátké	
2593	Tatinek nosí svetr a děti mají na sobě šaty .	Tatinek	0	7		Tatínek	
2594	Všichní jsou spokojené a sťastné .	Všichní	0	7		Všichni	
2594	Všichní jsou spokojené a sťastné .	sťastné	25	32		šťastní	
2595	Myslím že , tatínek myslí na pivo a kdy může jít do hospody !						
2596	Dětí nemluví , ale rodiče možna mluví o politice nebo o nečem zajímavější .	Dětí	0	4		Děti	
2596	Dětí nemluví , ale rodiče možna mluví o politice nebo o nečem zajímavější .	možna	26	31		možná	
2596	Dětí nemluví , ale rodiče možna mluví o politice nebo o nečem zajímavější .	nečem	56	61		něčem	
2597	Myslím že , je v létě .						
2598	Milá Evo Děkuju za tvoji milou pozvánku na oslavu svých narozenin , ktera ráda přijimám.Pošli mi prosím více informací : Kde bude oslava a v kolik hodin začiná ?	přijimám.Pošli	79	93		přijímám. Pošli	
2598	Milá Evo Děkuju za tvoji milou pozvánku na oslavu svých narozenin , ktera ráda přijimám.Pošli mi prosím více informací : Kde bude oslava a v kolik hodin začiná ?	začiná	153	159		začíná	
2599	Který další hosty jsi pozvalá ?						
2600	Těším se na tvoji odpověď .						
2601	Posilám pusu .	Posilám	0	7		Posílám	
2602	Měj se hezky Marie						
2603	Na fotografii vídíme otec a dcera .	vídíme	14	20		vidíme	
2604	Koupáji v moře .	Koupáji	0	7		Koupou	
2605	Jsou tam , protože jsou na dovolená v letě .	letě	38	42		létě	
2606	Mátka je z Italie a každý rok celá rodiná jede do Italii , protože má dům blizko pláže .	Mátka	0	5		Matka	
2606	Mátka je z Italie a každý rok celá rodiná jede do Italii , protože má dům blizko pláže .	Italie	11	17		Itálie	
2606	Mátka je z Italie a každý rok celá rodiná jede do Italii , protože má dům blizko pláže .	rodiná	35	41		rodina	
2606	Mátka je z Italie a každý rok celá rodiná jede do Italii , protože má dům blizko pláže .	Italii	50	56		Itálie	
2606	Mátka je z Italie a každý rok celá rodiná jede do Italii , protože má dům blizko pláže .	blizko	74	80		blízko	
2607	Oba máji na sobě plavení kostým .	máji	4	8		mají	
2608	Otec má také na sobě bríle .	bríle	21	26		brýle	
2609	Jsou moc spokojeni .						
2610	Otec řiká , že vodá je teplá , ale dcera myslí , že vodá je moc ziná !	řiká	5	9		říká	
2610	Otec řiká , že vodá je teplá , ale dcera myslí , že vodá je moc ziná !	vodá	15	19		voda	
2610	Otec řiká , že vodá je teplá , ale dcera myslí , že vodá je moc ziná !	vodá	52	56		voda	
2611	Je zajímavé , jak v poslední době lidi i média zaujme webová stránka """" Facebook """" .						
2612	Ti , kteří ji použivají , často kladou důraz na to , že na tom mají hodně """" kamáradů """" .	použivají	14	23		používají	
