	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct	languagetool_corrections
662	Potró venire , ma vorrei sapere si é possibile che mia sorella viene con me ?	Potró	0	5	Potrò	Potrò	y	['Potrò', 'Botro', 'Poltro', 'Poro', 'Porro', 'Porrò', 'Porto', 'Portò', 'Poterò', 'Poto', 'Potrà', 'Potò']
663	Potró venire , ma vorrei sapere si é possibile che mia sorella viene con me ?	é	35	36	è	è	y	['e', 'è']
664	Si c' é nessun problemi ?	é	6	7	è	è	y	['e', 'è']
665	che desiderate , per vostro regalo ?	che	0	3	Che	Che	y	['Che']
666	Per me po importa , e la stessa cosa Perche é und giorno molto belissimo per voi .	Perche	37	43	perché	perché	y	['Perché', 'Parche', 'Pecche', 'Pesche', 'Petche', 'Porche', 'Purché', 'Per che']
667	Per me po importa , e la stessa cosa Perche é und giorno molto belissimo per voi .	é	44	45	a	è	n	['e', 'è']
668	Per me po importa , e la stessa cosa Perche é und giorno molto belissimo per voi .	belissimo	63	72	bellissimo	bellissimo	y	['belassimo', 'bellissimo', 'benissimo']
669	"In attesa di una risposta , vi abbraciati a vi due e ancora "" tanti auguri "" Maria"	abbraciati	31	41	abbracciate	abbracciati	n	['Abbracciati', 'abbracciati']
670	Michele Rossi 2 Strada Maggiore 1234 Città X Francia Città X 15 Marzo 2010 Cari Amichi Ho recevuto sua invitazione .	Marzo	64	69	marzo	marzo	y	[]
671	Michele Rossi 2 Strada Maggiore 1234 Città X Francia Città X 15 Marzo 2010 Cari Amichi Ho recevuto sua invitazione .	Amichi	80	86	Amici	amici	n	[]
672	Michele Rossi 2 Strada Maggiore 1234 Città X Francia Città X 15 Marzo 2010 Cari Amichi Ho recevuto sua invitazione .	recevuto	90	98	ricevuto	.	n	['receduto', 'ricevuto']
673	2 Strada Maggiore Città X 15-03-10 cari STEFANO e BEATRICE Io e la mia famiglia vi congratulazioni per la vostra matrimonio Siamo contenti di participare alla vostri bella giorno .	cari	35	39	Pari	Cari	n	[]
674	Vorrei sapere che volete come Regalo ?	Regalo	30	36	regalo	regalo	y	[]
675	intento de la vostri noticia per il regalo prima la cerimonia .	intento	0	7	Intento	Intento	y	['Intento']
676	vi saluto .	vi	0	2	Vi	Vi	y	['Vi']
677	baci Michele	baci	0	4	Bacio	Baci	n	['Baci']
678	Mi accorgo di quando vi siete incontrato sulla panchina dell' universitá Sto soridendo pensendo in questo tempo .	universitá	62	72	Università	univeristà	n	['Università', 'università']
679	Mi accorgo di quando vi siete incontrato sulla panchina dell' universitá Sto soridendo pensendo in questo tempo .	soridendo	77	86	scrivendo	dell'	n	['sorridendo', 'stridendo', 'so ridendo']
680	Afortunatamente , non potro venire al vostro matrimonio .	potro	22	27	potrà	sorridendo	n	['potrò', 'botro', 'poltro', 'poro', 'porro', 'porrò', 'porto', 'portò', 'poterò', 'poto', 'potrà', 'potò']
681	Tu sai bene che ho un lavoro dificile e in questa periodo sono in Francia a Città X per presentare i miei nuovi vestiti estivi , sono sicura che potrai capire .	dificile	29	37	difficile	potrò	n	['difficile']
682	Spero téléfonarti presto , vi congratulo di nuovo .	téléfonarti	6	17	telefonarci	difficile	n	['telefonarti', 'telefonanti', 'telefonarci', 'telefonarli', 'telefonarmi', 'telefonarsi', 'telefonarvi', 'telefonasti', 'telefonati']
683	Tanti auguri e bacci a tutte due .	bacci	15	20	baci	telefonarti	n	['Baccio', 'bacaci', 'bacai', 'bacca', 'bacchi', 'bacco', 'bachi', 'baci', 'bocci', 'bracci', 'cacci', 'dacci', 'facci', 'lacci', 'tacci', 'vacci', 'ba cci']
684	Rossi Maria 42 Strada Maggiore 12345 Città X Napoli Via osma , 2 Città X 15 Marzo Cara Beatrice , Ho ringrazio per il tuo invito in cui mi disci che ti sposi con stefano .	Marzo	76	81	marzo	marzo	y	[]
685	Rossi Maria 42 Strada Maggiore 12345 Città X Napoli Via osma , 2 Città X 15 Marzo Cara Beatrice , Ho ringrazio per il tuo invito in cui mi disci che ti sposi con stefano .	Ho	98	100	Io	ho	n	[]
686	Rossi Maria 42 Strada Maggiore 12345 Città X Napoli Via osma , 2 Città X 15 Marzo Cara Beatrice , Ho ringrazio per il tuo invito in cui mi disci che ti sposi con stefano .	stefano	162	169	Stefano	Stefano	y	['Stefano', 'stufano', 'Astenano', 'Iterano', 'Stefania', 'Stezzano', 'astenano', 'iterano', 'sbafano', 'scemano', 'sedano', 'segano', 'settano', 'sgelano', 'siedano', 'slegano', 'snevano', 'solfano', 'spedano', 'spelano', 'sperano', 'spesano', 'staffano', 'stanano', 'stano', 'stanò', 'starano', 'stasano', 'stavano', 'steccano', 'stellano', 'stendano', 'stentano', 'sterno', 'sterrano', 'sterzano', 'stiano', 'stilano', 'stimano', 'stipano', 'stirano', 'stivano', 'stonano', 'strano', 'stregano', 'stremano', 'striano', 'stufalo', 'stufando', 'stufane', 'stufato', 'stufavo', 'stufino', 'stupano', 'sturano', 'svelano', 'svenano', 'tafano', 'tafanò', 'teano', 'tebano', 'temano', 'tenano', 'tesano', 'tetano', 'texano', 'tifano']
687	Ti conosco dopo la scuola e sono contenta per té perché sei una ragazza gentile e sei restata la mia migliore amici .	té	46	48	te	te	y	['te', 'tè', 'T', 'TG', 'TV', 'Teo', 'UE', 'ate', 'be', 'bé', 'ce', 'de', 'e', 'le', 'me', 'ne', 'né', 're', 'se', 'sé', 't', 'tea', 'tee', 'tek', 'ti', 'tre', 'tu', 'tue', 've', 'è', 'LTE', 'ZTE']
688	Ti presento i miei congratulazioni e sono d' accordo per venire a il tuo matrimonio perché in Novembre avró finito la stagione d' estate e potró recontrare il tuo futuro marito .	Novembre	94	102	novembre	novembre	y	[]
689	Ti presento i miei congratulazioni e sono d' accordo per venire a il tuo matrimonio perché in Novembre avró finito la stagione d' estate e potró recontrare il tuo futuro marito .	avró	103	107	avrò	avrò	y	['Avrò', 'avrò', 'Acro', 'Adro', 'Aero', 'Aerò', 'Agro', 'Apro', 'Aro', 'Arò', 'Auro', 'Avaro', 'Averò', 'Avio', 'Avo', 'Avrà', 'acro', 'aero', 'aerò', 'agro', 'apro', 'aro', 'arò', 'auro', 'avaro', 'averò', 'avio', 'avo', 'avrà', 'varo', 'varò']
690	Ti presento i miei congratulazioni e sono d' accordo per venire a il tuo matrimonio perché in Novembre avró finito la stagione d' estate e potró recontrare il tuo futuro marito .	potró	139	144	potrai	potrò	n	['potrò', 'botro', 'poltro', 'poro', 'porro', 'porrò', 'porto', 'portò', 'poterò', 'poto', 'potrà', 'potò']
691	Invece potrai dirmi se avete fatto una lista di nozze o qual regalo vi fará piacere .	fará	71	75	farà	farà	y	['Fara', 'farà', 'Ara', 'Lara', 'Mara', 'Sara', 'ara', 'bara', 'cara', 'darà', 'fama', 'far', 'farad', 'farai', 'fard', 'fare', 'fari', 'farla', 'faro', 'farsa', 'farò', 'fata', 'fava', 'fora', 'fra', 'gara', 'marà', 'para', 'rara', 'sarà', 'sfarà', 'tara', 'vara', 'zara', 'Zara']
692	Maria Rossi 14 , Strada Maggiore 12345 Città X Beatrice e Stefano Napoli Città X , lunedi 15 marzo 2010 Cara Beatrice e caro Stefano , Ho ricevuto sua partecipazione per vostra matrimonia e grazié mille .	lunedi	83	89	lunedì	lunedì	y	['lunedì', 'lune di']
693	Maria Rossi 14 , Strada Maggiore 12345 Città X Beatrice e Stefano Napoli Città X , lunedi 15 marzo 2010 Cara Beatrice e caro Stefano , Ho ricevuto sua partecipazione per vostra matrimonia e grazié mille .	Ho	135	137	Ho	ho	n	[]
694	Maria Rossi 14 , Strada Maggiore 12345 Città X Beatrice e Stefano Napoli Città X , lunedi 15 marzo 2010 Cara Beatrice e caro Stefano , Ho ricevuto sua partecipazione per vostra matrimonia e grazié mille .	grazié	190	196	grazie	grazie	y	['grazie', 'Graie', 'grafie', 'grazi', 'grazia', 'grazio', 'graziò']
695	perche non ho una idea per un regalo .	perche	0	6	Perché	Perché	y	['perché', 'parche', 'pecche', 'pesche', 'petche', 'porche', 'purché', 'per che']
696	. CONGRATULAZIONI !	.	0	1	L	,	n	['.']
697	Caro Francesco , Gratulazio con tua esame .	Gratulazio	17	27	Granulati	gratulazio	n	['Vitulazio', 'Cartulario', 'Granulaci', 'Granulai', 'Granulali', 'Granulalo', 'Granulami', 'Granulammo', 'Granulano', 'Granulari', 'Granularlo', 'Granulasi', 'Granulati', 'Granulatilo', 'Granulato', 'Granulavi', 'Granulavo', 'Granulazione', 'Granulazioni', 'Gratulare']
698	Io da una mano , e i-unreadable-nto un albergo tu nella mia città , o Io ho una casa , tu viva a me .	Io	70	72	io	io	y	[]
699	Egregi Signori , Ho visto il vostro annuncio e a me ha piaciuto .	Ho	17	19	Ho	ho	n	[]
700	Preferisco che ho la possibilita da scegliere tra una camera singola e doppia o che posso abitare in una casa privata .	possibilita	21	32	possibilità	possibilità	y	['possibilità', 'possibilista']
701	Per me é importante imparare l' italiano .	é	7	8	è	è	y	['e', 'è']
702	Io ho la voglia di vinire di natale per quattro settimane e voglio fare un corso in un piccolo gruppo .	vinire	19	25	finire	venire	n	['finire', 'venire', 'vinile', 'vin ire', 'vini re']
703	Ma se é possibile vorebbe che l' ultima settimana sará un corso individuale .	é	6	7	è	è	y	['e', 'è']
704	Ma se é possibile vorebbe che l' ultima settimana sará un corso individuale .	vorebbe	18	25	direbbe	vorrebbe	n	['vorrebbe']
705	Ma se é possibile vorebbe che l' ultima settimana sará un corso individuale .	sará	50	54	sarà	sarà	y	['Sara', 'sarà', 'Ara', 'Fara', 'Lara', 'Mara', 'SARS', 'Saba', 'Sarca', 'ara', 'bara', 'cara', 'darà', 'farà', 'gara', 'marà', 'para', 'rara', 'sabra', 'sacra', 'saga', 'sagra', 'sala', 'sana', 'sapa', 'saprà', 'sarai', 'sarda', 'sarta', 'sarò', 'saura', 'sera', 'sfarà', 'spara', 'stara', 'starà', 'stra', 'tara', 'vara', 'zara', 'Zara']
706	É questo possibile ?	É	0	1	D	È	n	[]
707	Ho letto che anche c' é un corso sepciale dal 26.12 .	é	22	23	è	è	y	['e', 'è']
708	Ho letto che anche c' é un corso sepciale dal 26.12 .	sepciale	33	41	speciale	speciale	y	['selciale', 'speciale']
709	Sarebbe possibile di dammi piú informazioni su questo corso speciale ?	piú	27	30	più	più	y	['più', 'PIL', 'giù', 'pi', 'pia', 'pie', 'pii', 'pio', 'piè']
710	Secondo me voglio abbitare in una casa privata , ma dipende dal prezzo , per questo motivo , Lei voglio chiedere se é possibile da trasmettere una lettera con i prezzi per gli alloggi ?	abbitare	18	26	abitare	abitare	y	['Abbicare', 'Abbinare', 'Abitare', 'abbicare', 'abbinare', 'abitare', 'abbi tare']
711	Secondo me voglio abbitare in una casa privata , ma dipende dal prezzo , per questo motivo , Lei voglio chiedere se é possibile da trasmettere una lettera con i prezzi per gli alloggi ?	é	116	117	è	è	y	['e', 'è']
712	Se la casa privata costa tantíssimo preferisco passare le settimane in un appartamento con gli altri studenti .	tantíssimo	25	35	tantissimo	tantissimo	y	['tantissimo', 'santissimo', 'tantissima', 'tantissime', 'tantissimi']
713	E poi é anche importante sapere i prezzi per il corso in piccolo gruppo e per il corso individuale .	é	6	7	è	è	y	['e', 'è']
714	É possibile da fare un prezzo con scontrino ?	É	0	1	D	È	n	[]
715	Vogle dire un prezzo dove é dentro il prezzo per il volo , per il corso e per l' alloggio .	é	26	27	e	è	n	['e', 'è']
716	Così é possibile da fare un scontrino se porgo tutti i tre prezzi insieme ?	é	5	6	è	è	y	['e', 'è']
717	Egregi Signori , Il prossimo anno voglio vivere in Italia per tre mesi .	Il	17	19	Il	il	n	[]
718	Per migliorare la mia possibilità di trovare un lavoro vorrei fare un altro corso di Italiano La Vostra reputazione mi ha molto piaciuta e ho deciso di frequentare uno dei Vostri corsi .	Italiano	85	93	italiano	Italiano	n	[]
719	Miei genitori sono stati li un mezzo anno fa e dicono che è la cità più bella di Italia .	li	25	27	di	lì	n	[]
720	Miei genitori sono stati li un mezzo anno fa e dicono che è la cità più bella di Italia .	cità	63	67	città	città	y	['cita', 'Cina', 'Rita', 'Zita', 'ciba', 'cima', 'cinta', 'cista', 'citai', 'citar', 'citi', 'cito', 'città', 'city', 'citò', 'dita', 'gita', 'lita', 'pita', 'sita', 'vita', 'CIA']
721	Preferirei abitare con altri studenti perchè voglio parlare italiano anche dopo i corsi invece di guardare la TV in una camera di un albergo .	perchè	38	44	perché	perché	y	['perché', 'parche', 'pecche', 'pesche', 'petche', 'porche', 'purché']
722	Potresti mandarmelo anche via e-mail così posso gìa cominciare a cercare .	gìa	48	51	a	già	n	['già', 'Aia', 'Eia', 'GIP', 'Gian', 'Gina', 'Lia', 'aia', 'dia', 'eia', 'gaia', 'giga', 'gin', 'gioa', 'gira', 'gita', 'giù', 'glia', 'mia', 'pia', 'ria', 'sia', 'via', 'zia', 'CIA', 'GIF', 'Kia']
723	Adesso devo studiare tanto ma esco anche con le mie amiche o faccio sport per rilassarmi un pò .	pò	92	94	po	po'	n	['Po', 'po', 'Co', 'Ho', 'Io', 'KO', 'PC', 'PD', 'PN', 'Poe', 'Vò', 'bo', 'co', 'do', 'go', 'ho', 'io', 'lo', 'mo', 'no', 'o', 'p', 'pi', 'pio', 'poc', 'poi', 'pop', 'por', 'pro', 'può', 'so', 'pH']
724	La settimana scorsa ho participato con il mio cavagliere in una gara di ballo .	participato	23	34	partecipato	partecipato	y	['partecipato']
725	La settimana scorsa ho participato con il mio cavagliere in una gara di ballo .	cavagliere	46	56	cavaliere	cavaliere	y	['cavagliele', 'cavagliene', 'cavaliere', 'cavigliere', 'cavagli ere']
726	Tra poco vado in Spagna per cinque mesi per fare un praticantato obligatorio in un' allbergo .	obligatorio	65	76	obbligatorio	obbligatorio	y	['Obbligatorio', 'obbligatorio']
727	Tra poco vado in Spagna per cinque mesi per fare un praticantato obligatorio in un' allbergo .	allbergo	84	92	albergo	albergo	y	['Albergo', 'Albergò', 'albergo', 'albergò']
728	Quando torno avró una pausa di due settimane e a gennaio di 2011 inizio un praticantato volintario nella promozione della Camera di Commercio .	avró	13	17	avrò	avrò	y	['Avrò', 'avrò', 'Acro', 'Adro', 'Aero', 'Aerò', 'Agro', 'Apro', 'Aro', 'Arò', 'Auro', 'Avaro', 'Averò', 'Avio', 'Avo', 'Avrà', 'acro', 'aero', 'aerò', 'agro', 'apro', 'aro', 'arò', 'auro', 'avaro', 'averò', 'avio', 'avo', 'avrà', 'varo', 'varò']
729	Quando torno avró una pausa di due settimane e a gennaio di 2011 inizio un praticantato volintario nella promozione della Camera di Commercio .	volintario	88	98	volontario	voluntario	n	['volontario']
730	"Nell' estate dell' anno prossimo faró il bachelor di "" communicazione plurilingue "" ."	faró	33	37	farò	farò	y	['faro', 'farò', 'Aro', 'Arò', 'FAO', 'Fano', 'Fara', 'Fargo', 'Faso', 'Maro', 'aro', 'arò', 'baro', 'barò', 'caro', 'darò', 'falò', 'far', 'fard', 'fare', 'fari', 'farlo', 'farro', 'farà', 'fato', 'fatò', 'favo', 'foro', 'forò', 'paro', 'parò', 'raro', 'sarò', 'sfarò', 'taro', 'tarò', 'varo', 'varò']
731	"Nell' estate dell' anno prossimo faró il bachelor di "" communicazione plurilingue "" ."	communicazione	55	69	Comunicazione	comunicazione	n	['comunicazione']
732	Non vi preocupate di dirmelo perchè non voglio comprarvi qualcosa inutile .	preocupate	7	17	preoccupate	preoccupate	y	['preoccupate']
733	Non vi preocupate di dirmelo perchè non voglio comprarvi qualcosa inutile .	perchè	29	35	perché	perché	y	['perché', 'parche', 'pecche', 'pesche', 'petche', 'porche', 'purché']
734	Che sorpressa !	sorpressa	4	13	sorpresa	sorpresa	y	['soppressa', 'sorpresa']
735	Che cosa potete regolarvi perchè accontentarvi ?	regolarvi	16	25	regolarvi	regalarvi	n	[]
736	Ho scritto al' universita - ho tanti progetti !	al'	11	14	al	all'	n	[]
737	Ho scritto al' universita - ho tanti progetti !	universita	15	25	università	università	y	['Università', 'università']
738	Qualge anni fa mio padre é morto .	Qualge	0	6	Qualche	Qualche	y	['Quale']
739	Qualge anni fa mio padre é morto .	é	25	26	è	è	y	['e', 'è']
740	È bello , quando i gente si amano è vogliono stare insieme per tutta la vita .	è	34	35	e	e	y	[]
741	Vi ringrazio anchè dell' invito .	anchè	13	18	anche	anche	y	['anche', 'Anch', 'Archè', 'alche', 'ance', 'anch', 'arche', 'archè', 'banche', 'manche', 'panche', 'tanche', 'zanche', 'anch è']
742	Ho qualche idea , peró è solo un progetto .	peró	18	22	però	però	y	['pero', 'però', 'Aero', 'Aerò', 'Ero', 'Opero', 'Operò', 'Pedro', 'Peio', 'Perù', 'Piero', 'aero', 'aerò', 'berò', 'cero', 'cerò', 'ero', 'mero', 'nero', 'opero', 'operò', 'paro', 'parò', 'pedo', 'pelo', 'pelò', 'peno', 'penò', 'pepo', 'pepò', 'per', 'pera', 'perdo', 'pere', 'peri', 'perno', 'perso', 'perì', 'peso', 'pesò', 'peto', 'piro', 'poro', 'pro', 'ptero', 'puro', 'spero', 'sperò', 'vero', 'zero', 'Perl']
743	Vorrei essere piu sicura che l' altre persone non comprano la roba uguale .	piu	14	17	più	più	y	['più', 'PIL', 'giù', 'pi', 'pia', 'pie', 'pii', 'pio', 'piè', 'pi u']
744	sará meglio quando uno di voi mi chiama é parliamo di questa questione .	sará	0	4	Sarà	Sarà	y	['Sara', 'sarà', 'Ara', 'Fara', 'Lara', 'Mara', 'SARS', 'Saba', 'Sarca', 'ara', 'bara', 'cara', 'darà', 'farà', 'gara', 'marà', 'para', 'rara', 'sabra', 'sacra', 'saga', 'sagra', 'sala', 'sana', 'sapa', 'saprà', 'sarai', 'sarda', 'sarta', 'sarò', 'saura', 'sera', 'sfarà', 'spara', 'stara', 'starà', 'stra', 'tara', 'vara', 'zara', 'Zara']
745	sará meglio quando uno di voi mi chiama é parliamo di questa questione .	é	40	41	e	e	y	['e', 'è']
746	Mio numero di cellulare conoschete .	conoschete	24	34	conoscere	conoscete	n	['conoscete']
747	Adesso Vi mando miei distinti saluti é spero che ci sentiamo fra poco .	é	37	38	e	e	y	['e', 'è']
748	Ho fatto solo l' esame per l' Inglese è l' ho superato anche con il massimo dei voti !	Inglese	30	37	inglese	inglese	y	[]
749	Ho fatto solo l' esame per l' Inglese è l' ho superato anche con il massimo dei voti !	è	38	39	e	e	y	[]
750	Sì , à Calabria ho conosco un albergo molto bello .	à	5	6	e	a	n	['a']
751	Tu può mandarne il tuo curriculum è per chiedere l' indirizzo giusto tu può telefonare sul numero : 0345-11111111 .	è	34	35	e	e	y	[]
752	Tanti bacci e tanti saluti .	bacci	6	11	baci	baci	y	['Baccio', 'bacaci', 'bacai', 'bacca', 'bacchi', 'bacco', 'bachi', 'baci', 'bocci', 'bracci', 'cacci', 'dacci', 'facci', 'lacci', 'tacci', 'vacci', 'ba cci']
753	Lavoro anchora nella stessa ditta e ho troppo di lavoro , perché manca il personale ...Perché verresti a lavorare qui ?	anchora	7	14	ancora	ancora	y	['Ancora', 'ancora', 'anch ora']
754	Allora , ti mandrò anche il numero di telefono della nostra segretaria per organizare un incontro .	organizare	75	85	organizzare	organizzare	y	['Organicare', 'Organizzare', 'organicare', 'organizzare', 'organi zare']
755	Città X , 12.6.2010 Caro Francesco , Grazie per le tue notizie .	Grazie	37	43	Grazie	grazie	n	[]
756	Anchè io ho fatto una formazione in una ditta .	Anchè	0	5	Anche	anche	n	['Anche', 'Anch', 'Archè', 'Alche', 'Ance', 'Arche', 'Banche', 'Manche', 'Panche', 'Tanche', 'Zanche', 'Anch è']
757	Sopratutto la prospetiva per diventare capo sono bene .	prospetiva	14	24	prospettiva	prospettiva	y	['prospettiva']
